63.7	63.7
57.6	-6.100000000000001
48.5	-9.100000000000001
47.9	-0.6000000000000014
42.5	-5.399999999999999
38.6	-3.8999999999999986
35.2	-3.3999999999999986
32.7	-2.5
30.8	-1.9000000000000021
35.3	4.4999999999999964
39.9	4.600000000000001
44.7	4.800000000000004
50.6	5.899999999999999
52.6	2.0
57.6	5.0
68.2	10.600000000000001
70.0	1.7999999999999972
74.0	4.0
77.6	3.5999999999999943
72.9	-4.699999999999989
69.1	-3.8000000000000114
66.0	-3.0999999999999943
62.1	-3.8999999999999986
60.4	-1.7000000000000028
56.8	-3.6000000000000014
46.8	-10.0
45.7	-1.0999999999999943
42.3	-3.4000000000000057
38.5	-3.799999999999997
38.9	0.3999999999999986
36.4	-2.5
34.3	-2.1000000000000014
33.5	-0.7999999999999972
33.4	-0.10000000000000142
35.1	1.7000000000000028
33.5	-1.6000000000000014
33.6	0.10000000000000142
33.8	0.19999999999999574
34.1	0.30000000000000426
39.5	5.399999999999999
40.0	0.5
41.9	1.8999999999999986
46.0	4.100000000000001
47.7	1.7000000000000028
46.3	-1.4000000000000057
47.5	1.2000000000000028
44.8	-2.700000000000003
44.8	0.0
43.7	-1.0999999999999943
38.8	-4.900000000000006
38.9	0.10000000000000142
37.0	-1.8999999999999986
32.4	-4.600000000000001
29.1	-3.299999999999997
29.6	0.5
31.8	2.1999999999999993
34.3	2.4999999999999964
31.6	-2.6999999999999957
31.6	0.0
31.0	-0.6000000000000014
31.1	0.10000000000000142
34.3	3.1999999999999957
35.7	1.4000000000000057
35.9	0.19999999999999574
36.9	1.0
35.1	-1.7999999999999972
32.5	-2.6000000000000014
35.2	2.700000000000003
33.4	-1.8000000000000043
33.1	-0.29999999999999716
32.5	-0.6000000000000014
31.3	-1.1999999999999993
28.7	-2.6000000000000014
27.7	-1.0
58.0	30.3
90.2	32.2
123.8	33.599999999999994
122.6	-1.2000000000000028
124.9	2.3000000000000114
124.8	-0.10000000000000853
124.6	-0.20000000000000284
124.4	-0.19999999999998863
126.8	2.3999999999999915
131.0	4.200000000000003
102.1	-28.900000000000006
72.0	-30.099999999999994
45.3	-26.700000000000003
45.9	0.6000000000000014
49.1	3.200000000000003
47.4	-1.7000000000000028
47.1	-0.29999999999999716
45.5	-1.6000000000000014
44.7	-0.7999999999999972
40.6	-4.100000000000001
37.7	-2.8999999999999986
32.9	-4.800000000000004
27.1	-5.799999999999997
25.1	-2.0
20.5	-4.600000000000001
20.9	0.3999999999999986
19.0	-1.8999999999999986
21.2	2.1999999999999993
53.7	32.5
86.2	32.5
84.7	-1.5
118.0	33.3
116.7	-1.2999999999999972
117.0	0.29999999999999716
117.9	0.9000000000000057
123.8	5.8999999999999915
125.6	1.7999999999999972
125.0	-0.5999999999999943
91.6	-33.400000000000006
58.4	-33.199999999999996
59.3	0.8999999999999986
27.3	-31.999999999999996
26.6	-0.6999999999999993
59.4	32.8
58.2	-1.1999999999999957
85.7	27.5
117.8	32.099999999999994
120.5	2.700000000000003
122.0	1.5
126.4	4.400000000000006
126.2	-0.20000000000000284
131.1	4.8999999999999915
136.8	5.700000000000017
107.2	-29.60000000000001
112.2	5.0
79.8	-32.400000000000006
51.6	-28.199999999999996
48.7	-2.8999999999999986
49.2	0.5
52.9	3.6999999999999957
54.5	1.6000000000000014
53.5	-1.0
53.9	0.3999999999999986
84.5	30.6
83.7	-0.7999999999999972
94.1	10.399999999999991
94.0	-0.09999999999999432
94.1	0.09999999999999432
92.6	-1.5
89.4	-3.1999999999999886
92.6	3.1999999999999886
91.0	-1.5999999999999943
87.6	-3.4000000000000057
53.0	-34.599999999999994
76.7	23.700000000000003
64.0	-12.700000000000003
86.3	22.299999999999997
117.5	31.200000000000003
149.5	32.0
164.2	14.699999999999989
181.5	17.30000000000001
210.6	29.099999999999994
227.8	17.200000000000017
242.0	14.199999999999989
230.6	-11.400000000000006
262.2	31.599999999999994
254.7	-7.5
252.7	-2.0
234.8	-17.899999999999977
243.0	8.199999999999989
248.8	5.800000000000011
231.7	-17.100000000000023
227.5	-4.199999999999989
242.5	15.0
251.5	9.0
245.3	-6.199999999999989
251.0	5.699999999999989
244.8	-6.199999999999989
253.7	8.899999999999977
249.2	-4.5
242.8	-6.399999999999977
249.8	7.0
256.8	7.0
250.4	-6.400000000000006
247.5	-2.9000000000000057
245.6	-1.9000000000000057
244.2	-1.4000000000000057
243.8	-0.39999999999997726
243.4	-0.4000000000000057
243.0	-0.4000000000000057
244.5	1.5
246.0	1.5
247.0	1.0
248.0	1.0
249.0	1.0
250.0	1.0
249.5	-0.5
249.0	-0.5
246.8	-2.1999999999999886
244.6	-2.200000000000017
242.4	-2.1999999999999886
240.2	-2.200000000000017
238.5	-1.6999999999999886
236.8	-1.6999999999999886
237.6	0.799999999999983
238.4	0.8000000000000114
239.2	0.799999999999983
240.0	0.8000000000000114
242.5	2.5
236.2	-6.300000000000011
239.0	2.8000000000000114
241.8	2.8000000000000114
244.6	2.799999999999983
247.4	2.8000000000000114
247.7	0.29999999999998295
248.0	0.30000000000001137
246.9	-1.0999999999999943
245.8	-1.0999999999999943
244.7	-1.1000000000000227
252.4	7.700000000000017
